event_id,user_id,event_type,timestamp,hour_of_day,day_of_week,is_weekend,is_anomalous,anomaly_type,ip_address,country,device,login_success,failed_attempts,timezone_gap_hours,instrument,lot_size,trade_volume,pnl,margin_used,trade_duration_seconds,trade_volume_vs_baseline,is_night_trade,amount,method,is_immediate_withdrawal,session_duration_mins,page_clicks,click_rate_per_min,kyc_change_type,account_age_days,time_since_last_event_sec,time_since_last_login_sec,time_since_last_deposit_sec,roll_3_trade_vol_mean,roll_3_trade_vol_std,roll_3_pnl_mean,roll_10_trade_vol_mean,roll_10_trade_vol_std,roll_10_pnl_mean,roll_3_click_rate_mean,roll_10_click_rate_mean,burst_count_5min,burst_count_30min,unique_ips_last_10_logins,unique_countries_last_10_logins,unique_devices_last_10_logins,rolling_failed_attempts_5,roll_5_deposit_sum,withdrawal_to_deposit_ratio,trade_vol_zscore,pnl_zscore,amount_zscore,session_duration_zscore
EVT_108807,USER_0001,trade,2024-03-18 14:24:33,14,0,0,1,wash_trader,,,,,,,EURUSD,1.28,27318.83,232.56,2551.1,1898.0,1.229,0.0,,,,,,,,224,336948.0,2358364.0,0.0,25217.803333333333,2551.372730632804,21.13333333333304,81795.651,122254.23084636021,413.913,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.7939722777399423,-0.5797769511793102,0.0,0.0
EVT_324818,USER_0001,login,2024-03-30 07:23:55,7,5,1,1,wash_trader,10.16.15.1,US,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,236,1011562.0,3369926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_997448,USER_0002,deposit,2024-01-03 05:55:34,5,2,0,1,device_switcher,,,,,,,,,,,,,,,385.41,card,0.0,,,,,306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,385.41,0.0,0.0,0.0,-0.22819464459113203,0.0
EVT_822684,USER_0002,withdrawal,2024-01-04 19:48:11,19,3,0,1,device_switcher,,,,,,,,,,,,,,,83.23,bank,0.0,,,,,308,136357.0,0.0,136357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,385.41,0.21595184349078655,0.0,0.0,-1.2727376957390708,0.0
EVT_948844,USER_0002,trade,2024-01-06 22:30:07,22,5,1,1,device_switcher,,,,,,,AUDUSD,0.78,3649.97,95.58,4541.59,3089.0,0.661,1.0,,,,,,,,310,182516.0,0.0,318873.0,3649.97,0.0,95.58,3649.97,0.0,95.58,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.3993508193965272,0.3910898303305029,0.0,0.0
EVT_170846,USER_0002,trade,2024-01-12 21:02:40,21,4,0,1,device_switcher,,,,,,,AUDUSD,1.05,7071.85,110.84,1211.19,2419.0,1.28,1.0,,,,,,,,316,513153.0,0.0,832026.0,5360.91,2419.6345524066237,103.21000000000001,5360.91,2419.6345524066237,103.21000000000001,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0091925301013276,0.4517171369686251,0.0,0.0
EVT_375204,USER_0002,trade,2024-01-19 06:01:10,6,4,0,1,device_switcher,,,,,,,USDJPY,0.14,4846.95,-67.78,3802.48,641.0,0.877,0.0,,,,,,,,322,550710.0,0.0,1382736.0,5189.59,1736.481301598149,46.21333333333333,5189.59,1736.481301598149,46.21333333333333,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.5568378678956148,-0.25793224125558123,0.0,0.0
EVT_117987,USER_0002,kyc_change,2024-01-20 17:40:33,17,5,1,1,device_switcher,,,,,,,,,,,,,,,,,,,,,phone_update,324,128363.0,0.0,1511099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_887850,USER_0002,deposit,2024-01-28 08:43:14,8,6,1,1,device_switcher,,,,,,,,,,,,,,,939.8,bank,0.0,,,,,331,658961.0,0.0,2170060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1325.21,0.0,0.0,0.0,1.6881605811878926,0.0
EVT_140425,USER_0002,trade,2024-01-31 01:41:40,1,2,0,1,device_switcher,,,,,,,ETHUSD,0.43,4852.1,433.95,1644.38,2590.0,0.878,0.0,,,,,,,,334,233906.0,0.0,233906.0,5590.3,1283.0625208850893,159.00333333333333,5105.2175,1427.837437837959,143.14749999999998,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.5532129604617144,1.7354189094354446,0.0,0.0
EVT_620032,USER_0002,session,2024-02-02 03:03:58,3,4,0,1,device_switcher,,,safari_mac,,,,,,,,,,,,,,,14.3,8.0,0.56,,336,177738.0,0.0,411644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2784031864571363
EVT_702555,USER_0002,trade,2024-02-02 16:44:09,16,4,0,1,device_switcher,,,,,,,ETHUSD,1.19,7579.28,-447.97,2873.96,317.0,1.372,0.0,,,,,,,,337,49211.0,0.0,460855.0,5759.443333333334,1576.026887661925,-27.26666666666669,5600.030000000001,1659.2880589126169,24.92399999999999,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.3663550114962608,-1.7684103350136209,0.0,0.0
EVT_510918,USER_0002,login,2024-02-05 09:30:03,9,0,0,1,device_switcher,10.229.142.1,IN,safari_mac,1.0,1.0,0.0,,,,,,,,,,,,,,,,340,233154.0,0.0,694009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_818718,USER_0002,session,2024-02-11 01:37:13,1,6,1,1,device_switcher,,,safari_mac,,,,,,,,,,,,,,,28.3,15.0,0.53,,345,490030.0,490030.0,1184039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.545,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3980030975858353
EVT_781605,USER_0002,deposit,2024-02-11 11:14:55,11,6,1,1,device_switcher,,,,,,,,,,,,,,,437.94,card,0.0,,,,,346,34662.0,524692.0,1218701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1763.15,0.0,0.0,0.0,-0.046614637718403226,0.0
EVT_226690,USER_0002,withdrawal,2024-02-17 08:17:11,8,5,1,1,device_switcher,,,,,,,,,,,,,,,167.31,bank,0.0,,,,,351,507736.0,1032428.0,507736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1763.15,0.09489266369844035,0.0,0.0,-0.9820990706132561,0.0
EVT_328497,USER_0002,trade,2024-02-17 18:16:44,18,5,1,1,device_switcher,,,,,,,USDJPY,0.51,5204.48,246.0,4918.73,1135.0,0.942,0.0,,,,,,,,352,35973.0,1068401.0,543709.0,5878.62,1483.3159618907903,77.32666666666665,5534.105,1492.871770685614,61.76999999999999,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.30518482812041314,0.9887018529062789,0.0,0.0
EVT_385019,USER_0002,withdrawal,2024-02-19 09:28:38,9,0,0,1,device_switcher,,,,,,,,,,,,,,,431.71,crypto,0.0,,,,,354,141114.0,1209515.0,684823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1763.15,0.24485154411125265,0.0,0.0,-0.0681498260453993,0.0
EVT_575754,USER_0002,deposit,2024-02-21 18:57:46,18,2,0,1,device_switcher,,,,,,,,,,,,,,,130.24,crypto,0.0,,,,,356,206948.0,1416463.0,891771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1893.39,0.0,0.0,0.0,-1.1102386261962003,0.0
EVT_945324,USER_0002,session,2024-02-23 22:07:21,22,4,0,1,device_switcher,,,safari_mac,,,,,,,,,,,,,,,8.5,45.0,5.29,,358,184175.0,1600638.0,184175.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1266666666666665,2.1266666666666665,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9729143612749389
EVT_347677,USER_0002,deposit,2024-03-05 15:10:07,15,1,0,1,device_switcher,,,,,,,,,,,,,,,512.35,crypto,0.0,,,,,369,925366.0,2526004.0,1109541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,2405.74,0.0,0.0,0.0,0.21059778016470665,0.0
EVT_101231,USER_0002,login,2024-03-09 04:49:48,4,5,1,1,device_switcher,10.229.142.1,IN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,372,308381.0,2834385.0,308381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_608135,USER_0002,deposit,2024-03-16 20:16:13,20,5,1,1,device_switcher,,,,,,,,,,,,,,,875.97,bank,0.0,,,,,380,660385.0,660385.0,968766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,2896.3,0.0,0.0,0.0,1.4675199598536783,0.0
EVT_611540,USER_0002,login,2024-03-17 20:15:00,20,6,1,1,device_switcher,10.229.142.1,IN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,381,86327.0,746712.0,86327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_685472,USER_0002,login,2024-03-17 21:15:00,21,6,1,1,device_switcher,10.229.142.1,IN,android_app,1.0,0.0,,ETHUSD,1.99,4890.65,7.6,1077.76,2468.0,0.885,1.0,,,,,,,,381,3600.0,3600.0,89927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,2.0,1.0,0.0,0.0,-0.5260789446215504,0.04154917253089661,0.0,0.0
EVT_560030,USER_0002,login,2024-03-17 22:15:00,22,6,1,1,device_switcher,10.229.142.1,IN,chrome_win,1.0,0.0,,,,,,,,,,78.29,bank,0.0,,,,,381,3600.0,3600.0,93527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,-1.2898137519726758,0.0
EVT_475565,USER_0002,login,2024-03-17 23:15:00,23,6,1,1,device_switcher,10.229.142.1,IN,safari_mac,1.0,0.0,,,,,,,,,,576.39,crypto,0.0,,,,,381,3600.0,3600.0,97127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.43196430672342645,0.0
EVT_141406,USER_0002,login,2024-03-18 00:15:00,0,0,0,1,device_switcher,10.229.142.1,IN,ios_app,1.0,0.0,,USDJPY,1.46,6730.05,-22.15,3739.26,1566.0,1.218,0.0,,,,,,,,381,3600.0,3600.0,100727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,4.0,0.0,0.0,0.0,0.7686112949737465,-0.07664626472232328,0.0,0.0
EVT_669097,USER_0002,login,2024-03-18 01:15:00,1,0,0,1,device_switcher,10.229.142.1,IN,ios_app,1.0,0.0,,ETHUSD,1.98,4170.18,-292.87,296.54,3129.0,0.755,0.0,,,,,,,,381,3600.0,3600.0,104327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,4.0,0.0,0.0,0.0,-1.0331929366413517,-1.152204878947254,0.0,0.0
EVT_295692,USER_0002,login,2024-03-18 02:15:00,2,0,0,1,device_switcher,10.229.142.1,IN,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,381,3600.0,3600.0,107927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_867979,USER_0002,login,2024-03-18 03:15:00,3,0,0,1,device_switcher,10.229.142.1,IN,android_app,1.0,0.0,,USDJPY,0.98,7385.13,-91.78,4379.77,3248.0,1.337,0.0,,,,,,,,381,3600.0,3600.0,111527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,5.0,0.0,0.0,0.0,1.2296995205658345,-0.35328318223296873,0.0,0.0
EVT_973705,USER_0002,deposit,2024-03-21 01:22:24,1,3,0,1,device_switcher,,,,,,,,,,,,,,,869.17,card,0.0,,,,,384,252444.0,252444.0,363971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,2825.67,0.0,0.0,0.0,1.4440144573458815,0.0
EVT_232465,USER_0002,deposit,2024-03-23 00:48:38,0,5,1,1,device_switcher,,,,,,,,,,,,,,,549.68,bank,0.0,,,,,386,170774.0,423218.0,170774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,2937.41,0.0,0.0,0.0,0.3396360755494193,0.0
EVT_344844,USER_0002,deposit,2024-03-24 05:21:41,5,6,1,1,device_switcher,,,,,,,,,,,,,,,556.09,bank,0.0,,,,,387,102783.0,526001.0,102783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,3363.26,0.0,0.0,0.0,0.36179346835456316,0.0
EVT_255863,USER_0002,session,2024-03-24 15:56:20,15,6,1,1,device_switcher,,,safari_mac,,,,,,,,,,,,,,,15.4,27.0,1.75,,388,38079.0,564080.0,38079.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5233333333333334,2.0324999999999998,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14668554985375998
EVT_481824,USER_0002,withdrawal,2024-03-24 20:08:12,20,6,1,1,device_switcher,,,,,,,,,,,,,,,177.8,crypto,0.0,,,,,388,15112.0,579192.0,53191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,3363.26,0.05286537466623072,0.0,0.0,-0.9458383763034345,0.0
EVT_281601,USER_0002,login,2024-03-26 19:24:19,19,1,0,1,device_switcher,10.229.142.1,IN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,390,170167.0,749359.0,223358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_341586,USER_0003,trade,2024-01-02 01:55:01,1,1,0,1,brute_forcer,,,,,,,BTCUSD,0.52,2353.41,165.86,941.9,429.0,0.877,0.0,,,,,,,,349,0.0,0.0,0.0,2353.41,0.0,165.86,2353.41,0.0,165.86,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.7810014236492372,1.1693711537616993,0.0,0.0
EVT_367188,USER_0003,login,2024-01-07 11:03:51,11,6,1,1,brute_forcer,172.16.6.1,US,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,354,464930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_612856,USER_0003,withdrawal,2024-01-08 23:42:02,23,0,0,1,brute_forcer,,,,,,,,,,,,,,,832.19,crypto,0.0,,,,,356,131891.0,131891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,832190000000.0,0.0,0.0,-1.6074446328278462,0.0
EVT_834497,USER_0003,login,2024-01-10 03:36:03,3,2,0,1,brute_forcer,172.16.6.1,US,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,357,100441.0,232332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_164954,USER_0003,trade,2024-01-11 19:45:21,19,3,0,1,brute_forcer,,,,,,,BTCUSD,1.36,3100.32,297.28,1820.98,1171.0,1.155,0.0,,,,,,,,358,144558.0,144558.0,0.0,2726.865,528.1451259360446,231.57,2726.865,528.1451259360446,231.57,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6043229469342618,1.7110562034695382,0.0,0.0
EVT_154903,USER_0003,trade,2024-01-21 03:07:35,3,6,1,1,brute_forcer,,,,,,,BTCUSD,0.97,2517.34,-218.21,1842.87,1200.0,0.938,0.0,,,,,,,,368,804134.0,948692.0,0.0,2657.023333333333,392.5585462492614,81.64333333333333,2657.023333333333,392.5585462492614,81.64333333333333,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.47695378193905347,-0.41368300117126217,0.0,0.0
EVT_907759,USER_0003,login,2024-01-24 06:11:42,6,2,0,1,brute_forcer,172.16.6.1,US,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,371,270247.0,1218939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_888056,USER_0003,trade,2024-01-25 12:21:50,12,3,0,1,brute_forcer,,,,,,,AUDUSD,1.54,2177.1,-25.61,2870.46,2197.0,0.811,0.0,,,,,,,,372,108608.0,108608.0,0.0,2598.2533333333336,466.89829484946017,17.81999999999999,2537.0425,400.3953166871461,54.83,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.1080107551317138,0.38017288509969976,0.0,0.0
EVT_132959,USER_0003,trade,2024-01-27 22:28:06,22,5,1,1,brute_forcer,,,,,,,BTCUSD,0.68,2169.19,-75.48,4489.02,2509.0,0.808,0.0,,,,,,,,375,209176.0,317784.0,0.0,2287.876666666667,198.76042874106759,-106.43333333333334,2463.472,383.7973417964225,28.767999999999994,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.1226817540088412,0.174619442481149,0.0,0.0
EVT_344397,USER_0003,withdrawal,2024-02-12 00:53:30,0,0,0,1,brute_forcer,,,,,,,,,,,,,,,2075.59,bank,0.0,,,,,390,1304724.0,1622508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,2075590000000.0,0.0,0.0,-0.011485157938962135,0.0
EVT_872610,USER_0003,login,2024-02-14 00:40:19,0,2,0,1,brute_forcer,172.16.6.1,US,android_app,1.0,1.0,0.0,,,,,,,,,,,,,,,,392,172009.0,1794517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_143740,USER_0003,trade,2024-02-17 19:52:20,19,5,1,1,brute_forcer,,,,,,,AUDUSD,1.12,2076.14,-534.6,2645.49,632.0,0.773,0.0,,,,,,,,395,328321.0,328321.0,0.0,2140.81,56.145335514175905,-211.89666666666668,2398.9166666666665,377.9479673535322,-65.12666666666668,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.2952653754395287,-1.7177747138258292,0.0,0.0
EVT_605440,USER_0003,login,2024-02-18 00:52:04,0,6,1,1,brute_forcer,172.16.6.1,US,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,396,17984.0,346305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_905430,USER_0003,trade,2024-02-20 02:44:06,2,1,0,1,brute_forcer,,,,,,,BTCUSD,1.18,2186.99,-106.71,1345.84,976.0,0.815,0.0,,,,,,,,398,179522.0,179522.0,0.0,2144.1066666666666,59.52991544872808,-238.93000000000004,2368.641428571428,354.19394684403113,-71.06714285714285,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0896673696835733,0.045896081483007084,0.0,0.0
EVT_828846,USER_0003,deposit,2024-02-25 14:56:41,14,6,1,1,brute_forcer,,,,,,,,,,,,,,,2716.53,crypto,0.0,,,,,403,475955.0,655477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,2716.53,0.0,0.0,0.0,0.8111899794547015,0.0
EVT_902179,USER_0003,trade,2024-02-27 08:02:39,8,1,0,1,brute_forcer,,,,,,,BTCUSD,1.05,3397.44,-262.95,833.04,3593.0,1.266,1.0,,,,,,,,405,147958.0,803435.0,147958.0,2553.523333333333,732.951864608675,-301.42,2497.24125,489.72926921594717,-95.05250000000001,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.1554035014693047,-0.5980916842022218,0.0,0.0
EVT_422302,USER_0003,kyc_change,2024-02-27 21:22:23,21,1,0,1,brute_forcer,,,,,,,,,,,,,,,,,,,,,address_update,406,47984.0,851419.0,195942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_115964,USER_0003,withdrawal,2024-03-02 16:59:10,16,5,1,1,brute_forcer,,,,,,,,,,,,,,,2037.21,crypto,0.0,,,,,409,329807.0,1181226.0,525749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,2716.53,0.7499309781225497,0.0,0.0,-0.06074760336781491,0.0
EVT_399125,USER_0003,trade,2024-03-02 23:01:57,23,5,1,1,brute_forcer,,,,,,,AUDUSD,0.67,2861.14,-139.32,3243.31,2015.0,1.066,0.0,,,,,,,,410,21767.0,1202993.0,547516.0,2815.19,606.5318231552245,-169.66,2537.6744444444444,473.88711884031807,-99.97111111111111,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.16070606811865948,-0.08851534349776169,0.0,0.0
EVT_936932,USER_0003,trade,2024-03-02 23:05:14,23,5,1,1,brute_forcer,,,,,,,AUDUSD,0.64,2446.19,-59.38,2703.6,176.0,0.911,0.0,,,,,,,,410,197.0,1203190.0,547713.0,2901.59,476.9132966273854,-153.88333333333333,2528.526,447.72070590194204,-95.912,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,-0.608918582205506,0.24098018894512868,0.0,0.0
EVT_650791,USER_0003,trade,2024-03-15 15:53:14,15,4,0,1,brute_forcer,,,,,,,BTCUSD,1.11,3207.56,-421.37,3606.3,1965.0,1.195,0.0,,,,,,,,422,1097280.0,2300470.0,1644993.0,2838.2966666666666,381.19867868781205,-206.68999999999997,2613.941,490.07355591788456,-154.635,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8032253387905418,-1.2510649422658031,0.0,0.0
EVT_650142,USER_0003,session,2024-03-16 08:44:59,8,5,1,1,brute_forcer,,,android_app,,,,,,,,,,,,,,,31.5,79.0,2.51,,423,60705.0,2361175.0,1705698.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,2.51,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865468
EVT_162200,USER_0003,trade,2024-03-17 03:21:23,3,6,1,1,brute_forcer,,,,,,,AUDUSD,0.83,2999.85,174.11,4707.94,2773.0,1.118,0.0,,,,,,,,424,66984.0,2428159.0,1772682.0,2884.5333333333333,393.56641044852114,-102.21333333333332,2603.894,479.91904577056874,-166.952,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4179771495657376,1.2033758840926205,0.0,0.0
EVT_995072,USER_0003,kyc_change,2024-03-19 14:22:12,14,1,0,1,brute_forcer,,,,,,,,,,,,,,,,,,,,,address_update,426,212449.0,2640608.0,1985131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVT_778895,USER_0003,trade,2024-03-21 17:09:51,17,3,0,1,brute_forcer,,,,,,,BTCUSD,0.29,4143.11,-384.46,4581.99,3347.0,1.543,0.0,,,,,,,,428,182859.0,2823467.0,2167990.0,3450.1733333333327,609.0211646842288,-210.57333333333335,2766.471,680.7089527258407,-183.577,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,2.5384279935941882,-1.098929839658009,0.0,0.0
EVT_681456,USER_0003,login,2024-03-25 05:47:55,5,0,0,1,brute_forcer,192.82.35.136,UK,android_app,0.0,1.0,,,,,,,,,,,,,28.2,25.0,0.89,,432,304684.0,3128151.0,2472674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.7071067811865483
EVT_959222,USER_0003,login,2024-03-25 05:48:25,5,0,0,1,brute_forcer,192.187.232.1,JP,,0.0,2.0,,AUDUSD,0.43,3114.19,35.85,3152.54,2295.0,1.16,1.0,,,,,,,,432,30.0,30.0,2472704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,3.0,3.0,2.0,4.0,0.0,0.0,0.630048200338277,0.6334978216013265,0.0,0.0
EVT_869295,USER_0003,login,2024-03-25 05:48:55,5,0,0,1,brute_forcer,192.9.186.199,BR,,0.0,3.0,,BTCUSD,1.43,2348.57,79.16,4554.26,696.0,0.875,1.0,,,,,,,,432,30.0,30.0,2472734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,4.0,4.0,2.0,7.0,0.0,0.0,-0.7899783686006018,0.8120123513749264,0.0,0.0
EVT_856027,USER_0003,login,2024-03-25 05:49:25,5,0,0,1,brute_forcer,192.198.97.135,JP,,0.0,4.0,,BTCUSD,0.99,2858.26,-58.3,1311.43,3142.0,1.065,1.0,,,,,,,,432,30.0,30.0,2472764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,5.0,4.0,2.0,10.0,0.0,0.0,0.15536441492445938,0.2454317172793584,0.0,0.0
EVT_678255,USER_0003,login,2024-03-25 05:49:55,5,0,0,1,brute_forcer,192.144.165.105,JP,,0.0,5.0,,BTCUSD,0.72,3098.73,-569.71,3005.46,638.0,1.154,1.0,,,,,,,,432,30.0,30.0,2472794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6.0,4.0,2.0,15.0,0.0,0.0,0.6013739092332966,-1.8624906025432408,0.0,0.0
EVT_200932,USER_0003,login,2024-03-25 05:50:55,5,0,0,1,brute_forcer,192.22.66.46,,,1.0,5.0,,BTCUSD,0.52,2885.36,-17.37,3318.01,1211.0,1.075,1.0,,,,,,,,432,60.0,60.0,2472854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,7.0,5.0,2.0,19.0,0.0,0.0,0.20562788768933424,0.4141363975756744,0.0,0.0
EVT_170294,USER_0003,deposit,2024-03-27 00:30:17,0,2,0,1,brute_forcer,,,,,,,,,,,,,,,2761.17,bank,0.0,,,,,434,153562.0,153562.0,2626416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,5477.700000000001,0.0,0.0,0.0,0.8684874146799223,0.0
EVT_264147,USER_0003,login,2024-03-27 23:44:00,23,2,0,1,brute_forcer,172.16.6.1,US,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,435,83623.0,237185.0,83623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7.0,5.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
